CNPJ_FUNDO;DENOM_SOCIAL;CLASSE
6077427000174;LABEL FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
2180902000182;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO FEF CD;Multimercados
4875166000102;BRADESCO FUNDO DE INVESTIMENTO CAMBIAL DÓLAR TOP;Cambial
7214377000192;BB RENDA FIXA CURTO PRAZO DIFERENCIADO SETOR PÚBLICO FIC FI;Renda Fixa
6970336000163;CSHG DRAGA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
6866051000187;BV INSTITUCIONAL RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;Renda Fixa
4957589000171;CMB FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIARIO;Multimercados
6290652000194;NOTA FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIARIO;Multimercados
4289051000136;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO FIBONACCI;Multimercados
4199750000195;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO MIV;Renda Fixa
826911000172;GOLDEN DI - RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
68971183000126;MAXI DI IB RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
1340605000194;ITAÚ BBA CORPORATE RENDA FIXA CURTO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
3399411000190;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI PREMIUM;Renda Fixa
4906942000194;SPEED II FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
5903152000118;ITAÚ MULTIMERCADO CRÉDITO PRIVADO ACTIVE FIX FUNDO DE INVESTIMENTO EM COTAS DE FDOS DE INVESTIMENTO;Multimercados
5903160000164;ITAÚ UNICLASS RENDA FIXA REFERENCIADO DI LIQUIDEZ FUNDO DE INVES EM COTAS DE FUNDOS DE INVES;Renda Fixa
6878655000143;ITAÚ REFERENCIADO DI LIQUIDEZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
4906948000161;BEETLE II FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;Renda Fixa
6128183000101;VIC RV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO  EM AÇÕES;Ações
5200990000125;JACARANDÁ FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
5464910000149;BOSCH BRASIL VI FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO LONGO PRAZO;Renda Fixa
4688976000150;ARVOREDO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO PREVIDENCIÁRIO;Multimercados
3840166000104;OPPORTUNITY MIDI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
5529785000108;GÁVEA MACRO I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
5274252000122;ROMA FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO;Multimercados
5482621000172;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PREVINOR BD;Multimercados
4526508000189;PB ALFA FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
5359155000132;PARAGUAÇU I FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO CRÉDITO PRIVADO;Renda Fixa
6331780000139;OPPORTUNITY ALLOCATION FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
3840123000129;TG FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;Multimercados
4380741000104;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR MAXIMUS;Multimercados
5903038000198;MAUÁ MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
947958000194;OPPORTUNITY MARKET FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
5069379000100;PORT MM MULTIGESTORES FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;Multimercados
5132901000150;BB EXCELÊNCIA 8 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA LONGO PRAZO;Renda Fixa
5448587000110;OPPORTUNITY TOTAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
3009309000130;OPPORTUNITY VENEZA FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;Multimercados
5061117000107;ICATU VANGUARDA OUTONO FUNDO DE INVESTIMENTO RENDA FIXA;Renda Fixa
5898535000145;SANTANDER PB MUNIQUE MULTIMERCADO CRÉDITO PRIVADO FIC FI;Multimercados
5290139000130;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RED STAR;Multimercados
5500127000193;INFINITY INSTITUCIONAL FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
3099639000164;ATHENA I - FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;Multimercados
5575327000105;BUSCA VIDA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
1889170000131;ITAÚ BBA ÍCARUS CURTO PRAZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
5635769000108;PAPAGENO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
5636365000120;FICFI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR WAFN-2;Multimercados
3959960000171;IPF FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
1433414000177;ITAÚ PERSONNALITÉ PRÊMIO RENDA FIXA REFERENCIADO DI FUNDO DE INVEST EM COTAS DE FDOS DE INVEST;Renda Fixa
3792701000107;ITAÚ MULTIMERCADO EQUITY HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Multimercados
3774967000119;SUL AMÉRICA CP53 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
5044718000101;ITAÚ DAILY RENDA FIXA CURTO PRAZO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
4056137000119;STARLIGHT FI EM COTAS DE FI MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;Multimercados
4342618000190;ALLSTON FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
3306462000120;TRIO NIC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;Multimercados
3660417000179;MANHATTAN FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
3515391000175;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS MULTIMERCADO MOSAICO;Multimercados
3322908000100;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO FIC INDUS;Multimercados
4700879000135;EGEON PREVIDENCIÁRIO MULTIMERCADO - FUNDO DE INVESTIMENTO;Multimercados
5615541000148;WESTERN ASSET INDEPENDENCE FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
5290503000162;FLORENCE MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;Multimercados
6081476000180;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO VGBL - V40/15;Multimercados
6081465000109;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL/VGBL - V30/15;Multimercados
6081460000178;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL/VGBL - V15/15;Multimercados
5091407000195;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V40/15;Multimercados
829163000181;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO MULTIPERFORMANCE;Multimercados
5091397000198;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V15/15;Multimercados
5011902000147;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO DUBLIN;Multimercados
5091403000107;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V30/15;Multimercados
1757217000103;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO MAIS;Multimercados
7019857000100;Q5 FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;Multimercados
3256737000168;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V15/20;Multimercados
3256754000103;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V30/30;Multimercados
3256752000106;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V40/30;Multimercados
3276503000182;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V15/30;Multimercados
3398407000107;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V30/20;Multimercados
3540224000184;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V40/20;Multimercados
4830302000148;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO VGBL - V30/30;Multimercados
4830289000127;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO VGBL - V15/30;Multimercados
4675570000132;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO VGBL - V40/30;Multimercados
3211696000193;SANTANDER FUNDO DE INVESTIMENTO MADRI MULTIMERCADO CRÉDITO PRIVADO;Multimercados
4675532000180;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V25/15;Multimercados
4443415000190;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V40 PLUS;Multimercados
885758000154;SANTANDER PB JATOBÁ MULT CRÉD PRIV FI;Multimercados
4443410000168;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL/VGBL - V30 PLUS;Multimercados
4103082000150;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL HIPERPREV - V15;Multimercados
4253207000129;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PGBL - V15 PLUS;Multimercados
7207146000151;BB RENDA FIXA REFERENCIADO DI LP 200 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
1214092000175;BTG PACTUAL DISCOVERY FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
840011000180;BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CRÉDITO PRIVADO;Renda Fixa
4501865000192;BTG PACTUAL CAPITAL MARKETS FUNDO DE INVESTIMENTO RENDA FIXA;Renda Fixa
1375954000141;PLANNER FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
5401257000179;FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR TRADIÇÃO;Multimercados
5898514000120;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LLOYDS TSB PLC;Multimercados
1562963000141;FCOPEL FUNDO DE INVESTIMENTO MULTIMERCADO IMA-B II;Multimercados
60906179000172;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA REFERENCIADO DI SPECIAL;Renda Fixa
4066545000151;FOCUS FUNDO DE FUNDOS - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
979181000140;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA SOMA;Renda Fixa
4899128000190;SUL AMÉRICA EXCELLENCE FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;Renda Fixa
888897000131;BTG PACTUAL HEDGE FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
5090778000152;BTG PACTUAL MULTISTRATEGIES FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
5656536000183;BTG PACTUAL MULTISTRATEGIES ADVANCED FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
3888387000152;WESTERN ASSET PONTA VERDE FUNDO DE INVESTIMENTO RENDA FIXA;Renda Fixa
4733662000121;VOTORANTIM FUNDO DE INVESTIMENTO FACEPI MULTIMERCADO;Multimercados
5024581000115;ICATU SEG CLASSIC CONSERVADOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;Renda Fixa
4511286000120;ICATU SEG DURATION FUNDO DE INVESTIMENTO RENDA FIXA;Renda Fixa
3707396000108;FUNDO DE INVESTIMENTO ELO AÇÕES INVESTIMENTO NO EXTERIOR;Ações
4662147000106;COUBE MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Multimercados
1624178000176;ITAÚ LION RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
4822739000130;FUNDO DE INVESTIMENTO MULTIMERCADO CREDIT - CRÉDITO PRIVADO;Multimercados
4644612000178;FUNDO DE INVESTIMENTO MULTIMERCADO STARK CREDITO PRIVADO;Multimercados
902484000164;ITAÚ INSTITUCIONAL RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMEN;Renda Fixa
4738236000180;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO FEB II CD;Multimercados
6235305000169;CARTEIRA PRIVATE 193 - FDO DE INVEST.EM COTAS DE FDOS DE INVEST.MULTIMERCADO CRÉDITO PRIVADO;Multimercados
973117000151;ITAÚ INSTITUCIONAL MULTIMERCADO JUROS E MOEDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST;Multimercados
3100345000105;SUL AMÉRICA TAMMAR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
5508550000130;SUL AMÉRICA AQUA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
4899182000135;SUL AMÉRICA OCEANO FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
5142777000104;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PRATA;Multimercados
5059236000117;SANTANDER PB CARTEIRA 77 MULT CRÉD PRIV FIC FI;Não Encontrado
3699942000106;UNICLASS MODERADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
1620606000192;WESTERN ASSET BALANCEADO MULTIMERCADO FUNDO DE INVESTIMENTO;Multimercados
3699947000120;UNICLASS CONSERVADOR  FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;Renda Fixa
2770446000120;ITAÚ UNIBANCO POLO FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;Multimercados
4444179000127;UNIX FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;Renda Fixa
3652358000197;UNICLASS RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
840008000166;ITAÚ MULTIMERCADO MULTIMANAGER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Multimercados
828941000118;ITAU ADVANTAGE RENDA FIXA REFERENCIADO DI FICFI;Renda Fixa
5073662000105;ITAÚ RENDA FIXA ÍNDICE DE PREÇOS - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
5073656000158;ITAÚ RENDA FIXA IMA-B ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
828035000113;FATOR MAX CORPORATIVO FUNDO DE INVESTIMENTO DE RENDA FIXA LONGO PRAZO CRÉDITO PRIVADO;Renda Fixa
73970642000197;MAPFRE I FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;Renda Fixa
3298200000160;BB RENDA FIXA LONGO PRAZO CORPORATE FIC FI CRÉDITO PRIVADO;Renda Fixa
3877036000146;PRIVATE ANANQUE MULTIMERCADO FUNDO DE INVESTIMENTO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
3973388000103;PRIVATE MAHIKARI MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Multimercados
4848106000109;JURÉIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
2294033000117;SANTANDER PB BRSL MULTIMERCADO FIC FI;Multimercados
5090817000111;WESTERN ASSET ALLOCATION 1 FIC FI MULTIMERCADO;Multimercados
4703714000117;BAUNILHA MULTIMERCADO FUNDO DE INVESTIMENTO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
5090830000170;WESTERN ASSET ALLOCATION 2 FIC FI MULTIMERCADO;Multimercados
5090786000107;WESTERN ASSET ALLOCATION 3 FIC FI MULTIMERCADO;Multimercados
5090443000134;WESTERN ASSET ALLOCATION 5 FIC FI MULTIMERCADO;Multimercados
819855000149;WESTERN ASSET CÂMBIO DOLAR SILVER FICFI CAMBIAL;Cambial
819915000123;WESTERN ASSET DI EXCELLENT FICFI RENDA FIXA REFERENCIADO;Renda Fixa
1561079000192;WESTERN ASSET DI DAILY FICFI RENDA FIXA REFERENCIADO;Renda Fixa
1490766000164;WESTERN ASSET DI GOLD FICFI RENDA FIXA REFERENCIADO;Renda Fixa
4589614000101;WESTERN ASSET PRICE FIC FI RENDA FIXA;Renda Fixa
2850835000166;UNIVERSAL I FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
817201000186;ITAÚ RENDA FIXA PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
5222550000179;BRADESCO FIC DE FIM CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR MIP;Não Encontrado
2850991000127;ITAÚ DI CORPORATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INV RENDA FIXA REFERENCIADO;Renda Fixa
3068246000193;WESTERN ASSET RF ATIVO TOP FIC FI RENDA FIXA;Renda Fixa
3573825000193;PRIVATE 11 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
819858000182;WESTERN ASSET RF ATIVO SILVER FIC FI RENDA FIXA;Renda Fixa
1613104000134;ITAU PRIVATE CONSERVADOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;Renda Fixa
2885907000100;WESTERN ASSET RF ATIVO PLUS FIC FI RENDA FIXA;Renda Fixa
6234268000174;ITAÚ CLASSE MUNDIAL AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Ações
4831907000153;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA REFERENCIADO DI SKY;Renda Fixa
6066907000130;ITAÚ RENDA FIXA CRÉDITO PRIVADO MASTER ACTIVE FIX FUNDO DE INVESTIMENTO;Renda Fixa
4192419000143;WESTERN ASSET RENDA FIXA ATIVO MAX FUNDO DE INVESTIMENTO;Renda Fixa
1623389000194;TRADIÇÃO Q FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;Multimercados
74055922000132;ITAÚ AÇÕES STRATEGY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Ações
7158060000186;ARX LONG SHORT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
1823373000125;GAP ABSOLUTO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
5090771000130;WESTERN ASSET CREDIT EXCELLENT FIC FI RENDA FIXA CRÉDITO PRIVADO;Renda Fixa
3804917000137;GAP MULTIPORTFOLIO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;Multimercados
4385343000172;CSHG TOP TEN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;Multimercados
4775919000108;FACEAL ALAGOAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;Multimercados
73899726000181;CSHG HAMLET FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES - INV EXT;Ações
819875000110;WESTERN ASSET DI RENDA FIXA REFERENCIADO FI;Renda Fixa
3894320000120;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA BOND;Renda Fixa
4588030000111;WESTERN ASSET LIQUIDEZ FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;Renda Fixa
5090757000137;WESTERN ASSET DI MAX EXCELLENT FICFI RENDA FIXA REFERENCIADO;Renda Fixa
5892516000101;LIC FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
5892537000127;JUJOMOCA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
5892509000100;RJBR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;Multimercados
5090727000120;WESTERN ASSET DI MAX RENDA FIXA REFERENCIADO FI;Renda Fixa
819929000147;WESTERN ASSET DI PLUS FICFI RENDA FIXA REFERENCIADO;Renda Fixa
4514122000157;WESTERN ASSET MULTI RF TOP FIC FI RENDA FIXA;Renda Fixa
4589359000105;WESTERN ASSET MULTI RF STAR FIC FI RENDA FIXA;Renda Fixa
1103103000140;FI EM QUOTAS DE FI MULTIMERCADO CREDITO PRIVADO BALANCED GROWTH INVESTIMENTO NO EXTERIOR;Multimercados
819880000122;WESTERN ASSET CÂMBIO DOLAR PRIME FICFI CAMBIAL;Cambial
4018864000191;AAA AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;Ações
819901000100;WESTERN ASSET DI SILVER FIC FI RENDA FIXA REFERENCIADO;Renda Fixa
1045435000115;WESTERN ASSET MULTIRENDA 10 FIC FI MULTIMERCADO;Multimercados
1045437000104;WESTERN ASSET MULTIRENDA 20 FIC FI MULTIMERCADO;Multimercados
2335944000145;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TARGET I;Renda Fixa
4515848000104;ARX FUNDO DE INVESTIMENTO EM AÇÕES;Ações
6066725000169;CARTEIRA PRIVATE 176 MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;Multimercados
1678491000197;WESTERN ASSET MULTIRENDA 30 FIC FI MULTIMERCADO;Multimercados
5090913000160;WESTERN ASSET MULTITRADING ADVANCED TOP FIC FI MULTIMERCADO;Multimercados
5756488000103;RENDA FIXA LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
5090905000113;WESTERN ASSET MULTITRADING ADVANCED GLOBAL FICFI MULTIMERCADO;Multimercados
6070574000112;BRESSER AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;Ações
5024659000100;WESTERN ASSET MULTITRADING H MULTIMERCADO FUNDO DE INVESTIMENTO;Multimercados
2998239000128;BRAM FUNDO DE INVESTIMENTO RENDA FIXA TARGET;Renda Fixa
5090763000194;WESTERN ASSET DI MAX SPECIAL FICFI RENDA FIXA REFERENCIADO;Renda Fixa
5628792000167;UNICLASS PÓS LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;Renda Fixa
1606552000100;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS;Multimercados
3499367000190;WESTERN ASSET RENDA FIXA ATIVO FUNDO DE INVESTIMENTO;Renda Fixa
3573793000126;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA RENTAMAXI;Renda Fixa
3182559000178;ITAÚ RENDA FIXA REFERENCIADO DI SUPER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
5424498000133;MIRAGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;Multimercados
3515596000150;MASTER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;Renda Fixa
4220338000100;ITAÚ ESPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
2939538000191;ITAÚ PRÊMIO RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;Renda Fixa
